gas_day,meter_id,scheduled_dth,actual_dth,pressure_psig,temperature_f,variance_pct
2026-07-27,OKT-OK2-01,52312,52133,800.7,84.7,-0.34
2026-07-27,OKT-OK2-02,15283,15057,862.5,87.8,-1.48
2026-07-27,OKT-OK3-01,56467,55177,841.4,83.4,-2.28
2026-07-27,OKT-OK3-02,16006,15082,674.2,79.0,-5.77
2026-07-27,OKT-OK3-03,13053,13276,776.0,80.9,1.71
2026-07-27,OKT-OK4-01,28763,29645,754.8,82.9,3.07
2026-07-27,OKT-OK4-02,72596,72364,691.3,80.0,-0.32
2026-07-27,OKT-OK9-01,17968,16970,740.1,86.3,-5.55
2026-07-27,OKT-OK9-02,12286,11958,853.8,86.6,-2.67
2026-07-27,OKT-OK9-03,11726,12276,888.2,82.3,4.69
2026-07-27,OKT-OK9-04,9307,8849,914.3,76.7,-4.92
2026-07-27,OKT-OK9-05,13511,13340,787.4,77.4,-1.26
2026-07-27,OKT-OK9-06,60501,63664,795.2,83.8,5.23
2026-07-27,OKT-OK9-07,17225,17829,886.0,78.0,3.51
2026-07-27,OKT-OK9-08,8936,9205,916.2,80.4,3.01
2026-07-27,OKT-OK9-09,4815,4641,761.2,84.2,-3.62
2026-07-27,OKT-O12-01,5128,5387,892.6,81.1,5.04
2026-07-27,OKT-O12-02,16100,15462,708.6,80.9,-3.96
2026-07-27,OKT-O12-03,68621,65911,799.6,77.0,-3.95
2026-07-27,OKT-O12-04,15413,15761,785.4,78.9,2.26
2026-07-27,OKT-O11-01,19180,19609,901.0,84.9,2.24
2026-07-27,OKT-O11-02,26310,26112,758.8,75.9,-0.75
2026-07-28,OKT-DN1-01,86893,84569,886.7,81.9,-2.67
2026-07-28,OKT-DN1-02,8830,9100,779.0,83.3,3.06
2026-07-28,OKT-DN4-01,10281,10763,833.7,81.2,4.69
2026-07-28,OKT-DN4-02,11616,11616,695.8,87.6,0.0
2026-07-28,OKT-DN4-03,21106,21731,678.5,80.2,2.96
2026-07-28,OKT-DN4-04,15515,16018,842.9,81.8,3.24
2026-07-28,OKT-DN4-05,14317,14897,753.1,82.6,4.05
2026-07-28,OKT-DN4-06,8884,8604,733.6,83.7,-3.15
2026-07-28,OKT-DN4-07,12162,12403,773.9,80.8,1.98
2026-07-28,OKT-DN4-08,19180,19174,901.7,77.7,-0.03
2026-07-28,OKT-DN4-09,9100,9047,685.3,83.1,-0.58
2026-07-28,OKT-DN5-01,55946,59054,883.7,83.4,5.55
2026-07-28,OKT-DN5-02,11975,12436,757.0,79.1,3.85
2026-07-28,OKT-DN5-03,17019,16208,908.8,77.0,-4.77
2026-07-28,OKT-DN5-04,33216,32701,866.0,86.5,-1.55
2026-07-28,OKT-DN5-05,14264,13810,914.6,85.4,-3.18
2026-07-28,OKT-DN5-06,28331,29951,752.9,76.5,5.72
2026-07-28,OKT-OK1-01,68093,66472,764.6,81.5,-2.38
2026-07-28,OKT-OK1-02,14271,15005,853.9,78.5,5.15
2026-07-28,OKT-OK1-03,7353,7089,889.1,76.4,-3.58
2026-07-28,OKT-OK1-04,11791,11685,689.1,85.9,-0.9
2026-07-28,OKT-OK2-01,52271,51272,750.7,84.1,-1.91
2026-07-28,OKT-OK2-02,15163,16008,735.1,77.5,5.57
2026-07-28,OKT-OK3-01,56423,57419,841.2,78.7,1.77
2026-07-28,OKT-OK3-02,15880,15320,705.1,76.6,-3.53
2026-07-28,OKT-OK3-03,12950,12780,912.0,78.2,-1.32
2026-07-28,OKT-OK4-01,28537,29702,812.9,81.6,4.08
2026-07-28,OKT-OK4-02,72540,72574,904.5,78.8,0.05
2026-07-28,OKT-OK9-01,17827,18399,703.0,83.3,3.21
2026-07-28,OKT-OK9-02,12190,12464,717.9,78.4,2.25
2026-07-28,OKT-OK9-03,11634,11105,693.1,78.4,-4.55
2026-07-28,OKT-OK9-04,9234,8966,783.1,84.6,-2.91
2026-07-28,OKT-OK9-05,13405,13205,703.6,78.3,-1.49
2026-07-28,OKT-OK9-06,60455,60240,707.8,76.1,-0.35
2026-07-28,OKT-OK9-07,17090,17161,744.8,87.4,0.41
2026-07-28,OKT-OK9-08,8866,8807,729.5,84.2,-0.67
2026-07-28,OKT-OK9-09,4777,4535,679.0,76.4,-5.08
2026-07-28,OKT-O12-01,5088,4787,684.7,83.3,-5.91
2026-07-28,OKT-O12-02,15974,16605,770.5,78.1,3.95
2026-07-28,OKT-O12-03,68568,68737,854.0,86.6,0.25
2026-07-28,OKT-O12-04,15292,15317,809.6,78.7,0.16
2026-07-28,OKT-O11-01,19029,18712,910.6,85.5,-1.67
2026-07-28,OKT-O11-02,26103,27085,919.0,78.3,3.76
2026-07-29,OKT-DN1-01,85480,83322,879.3,83.6,-2.52
2026-07-29,OKT-DN1-02,8622,8435,840.8,87.8,-2.16
2026-07-29,OKT-DN4-01,10039,9611,949.1,86.1,-4.26
2026-07-29,OKT-DN4-02,11342,11307,754.6,84.4,-0.31
2026-07-29,OKT-DN4-03,20609,21792,710.4,87.1,5.74
2026-07-29,OKT-DN4-04,15150,15073,700.4,76.8,-0.51
2026-07-29,OKT-DN4-05,13980,13418,670.8,77.5,-4.02
2026-07-29,OKT-DN4-06,8675,8978,804.6,83.3,3.5
2026-07-29,OKT-DN4-07,11876,12316,678.8,76.6,3.71
2026-07-29,OKT-DN4-08,18728,17734,780.5,76.4,-5.31
2026-07-29,OKT-DN4-09,8885,8408,740.7,79.8,-5.37
2026-07-29,OKT-DN5-01,55037,57006,805.3,82.0,3.58
2026-07-29,OKT-DN5-02,11693,11661,875.8,83.8,-0.28
2026-07-29,OKT-DN5-03,16618,16089,795.6,78.9,-3.19
2026-07-29,OKT-DN5-04,32434,32314,858.1,82.8,-0.37
2026-07-29,OKT-DN5-05,13928,14524,731.1,80.9,4.28
2026-07-29,OKT-DN5-06,27664,28969,800.7,80.0,4.72
2026-07-29,OKT-OK1-01,66986,69856,747.3,80.1,4.29
2026-07-29,OKT-OK1-02,13935,13793,698.5,76.5,-1.02
2026-07-29,OKT-OK1-03,7179,7042,906.8,79.0,-1.91
2026-07-29,OKT-OK1-04,11513,11053,724.5,76.6,-4.0
2026-07-29,OKT-OK2-01,51421,52114,699.5,78.3,1.35
2026-07-29,OKT-OK2-02,14806,14141,828.7,81.3,-4.49
2026-07-29,OKT-OK3-01,55505,57319,759.8,82.7,3.27
2026-07-29,OKT-OK3-02,15507,15951,761.3,77.1,2.86
2026-07-29,OKT-OK3-03,12646,11991,683.0,84.2,-5.18
2026-07-29,OKT-OK4-01,27865,28067,859.2,80.9,0.72
2026-07-29,OKT-OK4-02,71360,67190,808.5,77.1,-5.84
2026-07-29,OKT-OK9-01,17407,17785,857.9,85.8,2.17
2026-07-29,OKT-OK9-02,11903,11820,671.0,82.6,-0.7
2026-07-29,OKT-OK9-03,11361,11188,687.7,75.9,-1.52
2026-07-29,OKT-OK9-04,9017,8528,760.3,80.9,-5.42
2026-07-29,OKT-OK9-05,13089,12580,807.7,79.5,-3.89
2026-07-29,OKT-OK9-06,59471,61318,912.2,80.1,3.1
2026-07-29,OKT-OK9-07,16688,16788,839.7,80.9,0.6
2026-07-29,OKT-OK9-08,8657,8247,878.7,80.7,-4.74
2026-07-29,OKT-OK9-09,4665,4487,751.6,77.3,-3.82
2026-07-29,OKT-O12-01,4968,4820,854.8,83.1,-2.98
2026-07-29,OKT-O12-02,15598,14826,841.6,86.3,-4.95
2026-07-29,OKT-O12-03,67453,71217,805.5,87.2,5.58
2026-07-29,OKT-O12-04,14932,14838,797.9,83.2,-0.63
2026-07-29,OKT-O11-01,18581,18136,736.1,81.8,-2.4
2026-07-29,OKT-O11-02,25489,24010,896.1,79.5,-5.8
2026-07-30,OKT-DN1-01,88071,92114,730.3,82.0,4.59
2026-07-30,OKT-DN1-02,8886,8934,906.2,85.2,0.54
2026-07-30,OKT-DN4-01,10347,10141,895.8,85.9,-1.98
2026-07-30,OKT-DN4-02,11690,11292,689.6,77.6,-3.41
2026-07-30,OKT-DN4-03,21241,20551,779.2,78.4,-3.25
2026-07-30,OKT-DN4-04,15615,14713,754.7,85.1,-5.78
2026-07-30,OKT-DN4-05,14409,14936,878.4,85.4,3.66
2026-07-30,OKT-DN4-06,8941,8525,808.1,85.0,-4.65
2026-07-30,OKT-DN4-07,12240,12422,717.7,87.8,1.49
2026-07-30,OKT-DN4-08,19303,18597,881.0,87.0,-3.65
2026-07-30,OKT-DN4-09,9158,9101,748.8,87.5,-0.62
2026-07-30,OKT-DN5-01,56705,58898,843.4,81.2,3.87
2026-07-30,OKT-DN5-02,12052,11543,871.6,86.9,-4.22
2026-07-30,OKT-DN5-03,17128,17307,834.2,82.2,1.05
2026-07-30,OKT-DN5-04,33429,32896,929.4,87.3,-1.59
2026-07-30,OKT-DN5-05,14355,14518,847.8,76.9,1.13
2026-07-30,OKT-DN5-06,28512,28056,883.3,76.4,-1.6
2026-07-30,OKT-OK1-01,69016,72042,765.8,80.9,4.38
2026-07-30,OKT-OK1-02,14362,14958,874.1,79.9,4.15
2026-07-30,OKT-OK1-03,7400,7745,910.5,86.6,4.67
2026-07-30,OKT-OK1-04,11866,11249,714.4,86.8,-5.2
2026-07-30,OKT-OK2-01,52980,49921,762.0,86.0,-5.77
2026-07-30,OKT-OK2-02,15260,16083,871.8,86.0,5.39
2026-07-30,OKT-OK3-01,57188,54433,736.1,87.6,-4.82
2026-07-30,OKT-OK3-02,15982,15367,857.0,87.9,-3.85
2026-07-30,OKT-OK3-03,13033,13621,878.2,76.3,4.51
2026-07-30,OKT-OK4-01,28720,28861,891.2,82.7,0.49
2026-07-30,OKT-OK4-02,73523,76997,805.9,79.5,4.72
2026-07-30,OKT-OK9-01,17941,18182,874.7,80.1,1.34
2026-07-30,OKT-OK9-02,12268,12733,680.9,86.0,3.79
2026-07-30,OKT-OK9-03,11709,11126,839.0,84.6,-4.98
2026-07-30,OKT-OK9-04,9293,8891,873.4,80.3,-4.33
2026-07-30,OKT-OK9-05,13490,14068,760.9,76.1,4.28
2026-07-30,OKT-OK9-06,61274,62982,759.4,78.3,2.79
2026-07-30,OKT-OK9-07,17200,16357,755.5,85.8,-4.9
2026-07-30,OKT-OK9-08,8923,8949,938.5,84.7,0.29
2026-07-30,OKT-OK9-09,4808,4939,745.8,87.1,2.73
2026-07-30,OKT-O12-01,5121,4887,904.1,86.1,-4.56
2026-07-30,OKT-O12-02,16076,15823,822.6,78.9,-1.57
2026-07-30,OKT-O12-03,69498,68482,892.5,85.8,-1.46
2026-07-30,OKT-O12-04,15390,14773,904.7,85.2,-4.01
2026-07-30,OKT-O11-01,19151,18958,695.3,82.0,-1.01
2026-07-30,OKT-O11-02,26271,26950,748.2,81.9,2.59
2026-07-31,OKT-DN1-01,90514,86563,684.2,82.5,-4.37
2026-07-31,OKT-DN1-02,9133,8661,906.0,76.5,-5.18
2026-07-31,OKT-DN4-01,10634,11255,766.0,78.2,5.84
2026-07-31,OKT-DN4-02,12015,12447,710.2,81.9,3.6
2026-07-31,OKT-DN4-03,21831,22398,732.5,77.8,2.6
2026-07-31,OKT-DN4-04,16049,16595,793.6,84.2,3.41
2026-07-31,OKT-DN4-05,14809,14419,788.2,87.9,-2.63
2026-07-31,OKT-DN4-06,9189,9149,929.7,86.7,-0.44
2026-07-31,OKT-DN4-07,12580,13075,769.4,82.9,3.93
2026-07-31,OKT-DN4-08,19839,20595,955.3,80.9,3.81
2026-07-31,OKT-DN4-09,9412,9410,725.1,79.1,-0.02
2026-07-31,OKT-DN5-01,58278,56120,897.9,87.7,-3.7
2026-07-31,OKT-DN5-02,12386,12551,685.4,76.1,1.33
2026-07-31,OKT-DN5-03,17604,17524,820.8,77.8,-0.45
2026-07-31,OKT-DN5-04,34358,34223,756.9,87.9,-0.39
2026-07-31,OKT-DN5-05,14754,14261,854.9,76.9,-3.34
2026-07-31,OKT-DN5-06,29305,29734,796.3,80.3,1.46
2026-07-31,OKT-OK1-01,70931,69008,761.0,87.4,-2.71
2026-07-31,OKT-OK1-02,14762,15356,906.9,86.5,4.03
2026-07-31,OKT-OK1-03,7605,7562,936.9,78.7,-0.57
2026-07-31,OKT-OK1-04,12196,12566,866.0,77.1,3.03
2026-07-31,OKT-OK2-01,54450,55473,876.2,87.7,1.88
2026-07-31,OKT-OK2-02,15685,16422,943.0,84.3,4.71
2026-07-31,OKT-OK3-01,58775,58373,693.6,78.6,-0.68
2026-07-31,OKT-OK3-02,16426,17322,832.2,80.9,5.45
2026-07-31,OKT-OK3-03,13396,13673,903.4,82.9,2.07
2026-07-31,OKT-OK4-01,29518,27815,926.8,76.4,-5.77
2026-07-31,OKT-OK4-02,75563,75801,836.3,82.2,0.31
2026-07-31,OKT-OK9-01,18440,19062,747.2,78.9,3.37
2026-07-31,OKT-OK9-02,12609,13051,758.2,76.5,3.51
2026-07-31,OKT-OK9-03,12034,11486,776.1,84.8,-4.56
2026-07-31,OKT-OK9-04,9552,9409,868.3,81.6,-1.5
2026-07-31,OKT-OK9-05,13865,13777,886.1,82.0,-0.63
2026-07-31,OKT-OK9-06,62974,60324,742.9,85.3,-4.21
2026-07-31,OKT-OK9-07,17678,17296,701.5,80.2,-2.16
2026-07-31,OKT-OK9-08,9171,9562,864.5,78.1,4.26
2026-07-31,OKT-OK9-09,4942,4834,673.8,84.9,-2.18
2026-07-31,OKT-O12-01,5263,5329,667.4,87.7,1.26
2026-07-31,OKT-O12-02,16523,15540,765.9,87.9,-5.95
2026-07-31,OKT-O12-03,71426,67325,848.2,78.0,-5.74
2026-07-31,OKT-O12-04,15818,16702,748.0,87.0,5.59
2026-07-31,OKT-O11-01,19683,18619,746.8,81.6,-5.41
2026-07-31,OKT-O11-02,27001,25642,673.5,84.9,-5.03
2026-08-01,OKT-DN1-01,79997,82159,898.1,85.1,2.7
2026-08-01,OKT-DN1-02,8278,7803,757.3,82.4,-5.73
2026-08-01,OKT-DN4-01,9638,10046,749.6,75.3,4.24
2026-08-01,OKT-DN4-02,10890,11228,887.7,83.2,3.11
2026-08-01,OKT-DN4-03,19786,19598,748.1,80.0,-0.95
2026-08-01,OKT-DN4-04,14545,14320,739.6,84.8,-1.55
2026-08-01,OKT-DN4-05,13422,13570,786.8,75.1,1.1
2026-08-01,OKT-DN4-06,8329,8039,833.2,80.9,-3.48
2026-08-01,OKT-DN4-07,11401,12015,854.7,76.4,5.38
2026-08-01,OKT-DN4-08,17981,17460,707.7,85.2,-2.89
2026-08-01,OKT-DN4-09,8531,8519,901.8,84.4,-0.13
2026-08-01,OKT-DN5-01,51506,52653,815.5,75.7,2.23
2026-08-01,OKT-DN5-02,11226,11698,831.4,74.2,4.21
2026-08-01,OKT-DN5-03,15955,15004,756.0,74.5,-5.96
2026-08-01,OKT-DN5-04,31139,31817,938.4,78.3,2.18
2026-08-01,OKT-DN5-05,13372,13768,793.7,76.3,2.96
2026-08-01,OKT-DN5-06,26559,25842,786.4,85.1,-2.7
2026-08-01,OKT-OK1-01,62689,59903,823.0,82.9,-4.44
2026-08-01,OKT-OK1-02,13379,13038,692.3,80.3,-2.55
2026-08-01,OKT-OK1-03,6893,7026,886.0,82.0,1.93
2026-08-01,OKT-OK1-04,11054,10666,734.0,76.8,-3.51
2026-08-01,OKT-OK2-01,48123,50417,797.5,77.2,4.77
2026-08-01,OKT-OK2-02,14215,13801,757.7,75.0,-2.92
2026-08-01,OKT-OK3-01,51945,53647,839.9,78.6,3.28
2026-08-01,OKT-OK3-02,14888,15563,778.2,80.0,4.54
2026-08-01,OKT-OK3-03,12141,12864,766.2,75.0,5.96
2026-08-01,OKT-OK4-01,26753,25399,848.5,74.1,-5.06
2026-08-01,OKT-OK4-02,66783,65211,688.1,74.1,-2.35
2026-08-01,OKT-OK9-01,16712,17255,729.3,78.0,3.25
2026-08-01,OKT-OK9-02,11428,12076,676.3,77.0,5.67
2026-08-01,OKT-OK9-03,10907,10533,817.4,81.3,-3.43
2026-08-01,OKT-OK9-04,8657,8660,767.1,74.9,0.04
2026-08-01,OKT-OK9-05,12567,12359,781.9,82.7,-1.65
2026-08-01,OKT-OK9-06,55657,56178,849.4,74.0,0.94
2026-08-01,OKT-OK9-07,16022,15247,858.2,83.2,-4.83
2026-08-01,OKT-OK9-08,8312,8695,835.7,75.5,4.61
2026-08-01,OKT-OK9-09,4479,4593,901.5,76.1,2.56
2026-08-01,OKT-O12-01,4770,4932,832.3,78.4,3.4
2026-08-01,OKT-O12-02,14975,14370,870.7,79.3,-4.04
2026-08-01,OKT-O12-03,63126,66832,743.5,83.7,5.87
2026-08-01,OKT-O12-04,14336,13628,806.5,84.4,-4.94
2026-08-01,OKT-O11-01,17840,17275,679.3,83.8,-3.16
2026-08-01,OKT-O11-02,24471,23500,785.0,73.5,-3.97
2026-08-02,OKT-DN1-01,82374,79823,738.7,77.1,-3.1
2026-08-02,OKT-DN1-02,8479,8163,845.3,79.0,-3.73
2026-08-02,OKT-DN4-01,9872,9768,716.4,76.2,-1.05
2026-08-02,OKT-DN4-02,11154,11139,711.9,80.9,-0.14
2026-08-02,OKT-DN4-03,20267,19440,707.0,83.7,-4.08
2026-08-02,OKT-DN4-04,14899,14446,895.9,75.8,-3.04
2026-08-02,OKT-DN4-05,13748,13558,719.6,75.6,-1.38
2026-08-02,OKT-DN4-06,8531,8471,778.6,77.9,-0.7
2026-08-02,OKT-DN4-07,11678,11528,760.3,74.0,-1.29
2026-08-02,OKT-DN4-08,18417,18474,713.9,79.3,0.31
2026-08-02,OKT-DN4-09,8738,8615,799.0,75.2,-1.4
2026-08-02,OKT-DN5-01,53037,53708,791.5,84.2,1.26
2026-08-02,OKT-DN5-02,11499,12145,728.0,82.1,5.61
2026-08-02,OKT-DN5-03,16342,17287,925.5,83.1,5.78
2026-08-02,OKT-DN5-04,31896,33106,893.4,81.4,3.79
2026-08-02,OKT-DN5-05,13697,13728,885.9,77.9,0.22
2026-08-02,OKT-DN5-06,27205,26862,925.1,81.0,-1.26
2026-08-02,OKT-OK1-01,64552,67206,917.7,78.1,4.11
2026-08-02,OKT-OK1-02,13704,12888,900.5,83.0,-5.96
2026-08-02,OKT-OK1-03,7060,6713,913.6,79.8,-4.92
2026-08-02,OKT-OK1-04,11322,11284,894.8,82.6,-0.33
2026-08-02,OKT-OK2-01,49553,50328,765.7,82.5,1.56
2026-08-02,OKT-OK2-02,14561,15102,890.6,75.0,3.72
2026-08-02,OKT-OK3-01,53489,55608,786.7,78.9,3.96
2026-08-02,OKT-OK3-02,15249,15407,753.7,75.6,1.04
2026-08-02,OKT-OK3-03,12436,11880,749.9,82.3,-4.47
2026-08-02,OKT-OK4-01,27403,26721,796.7,78.5,-2.49
2026-08-02,OKT-OK4-02,68768,69109,718.5,84.0,0.5
2026-08-02,OKT-OK9-01,17118,16101,798.0,85.2,-5.94
2026-08-02,OKT-OK9-02,11705,11287,730.7,78.6,-3.57
2026-08-02,OKT-OK9-03,11172,10878,892.8,76.3,-2.63
2026-08-02,OKT-OK9-04,8867,8626,823.4,75.3,-2.72
2026-08-02,OKT-OK9-05,12872,12293,700.2,73.9,-4.5
2026-08-02,OKT-OK9-06,57311,54795,873.2,83.2,-4.39
2026-08-02,OKT-OK9-07,16411,17324,928.1,78.7,5.56
2026-08-02,OKT-OK9-08,8514,8852,740.0,78.4,3.97
2026-08-02,OKT-OK9-09,4587,4613,793.7,78.4,0.55
2026-08-02,OKT-O12-01,4886,4707,891.3,77.8,-3.65
2026-08-02,OKT-O12-02,15339,15561,864.0,83.5,1.44
2026-08-02,OKT-O12-03,65003,62823,762.6,84.4,-3.35
2026-08-02,OKT-O12-04,14684,14705,681.8,80.3,0.14
2026-08-02,OKT-O11-01,18273,17509,699.4,82.6,-4.18
2026-08-02,OKT-O11-02,25066,24808,848.0,82.9,-1.03
2026-08-03,OKT-DN1-01,85963,85001,714.9,84.2,-1.12
2026-08-03,OKT-DN1-02,8687,8682,722.6,77.2,-0.06
2026-08-03,OKT-DN4-01,10115,10269,768.7,82.2,1.53
2026-08-03,OKT-DN4-02,11428,12089,931.3,87.4,5.78
2026-08-03,OKT-DN4-03,20765,21530,775.4,86.5,3.68
2026-08-03,OKT-DN4-04,15265,15384,762.2,78.7,0.78
2026-08-03,OKT-DN4-05,14086,14909,788.1,83.2,5.85
2026-08-03,OKT-DN4-06,8740,8928,933.6,82.5,2.14
2026-08-03,OKT-DN4-07,11965,12059,910.6,78.0,0.78
2026-08-03,OKT-DN4-08,18870,18060,696.7,86.7,-4.29
2026-08-03,OKT-DN4-09,8953,9007,900.4,80.2,0.61
2026-08-03,OKT-DN5-01,55348,55408,859.3,80.6,0.11
2026-08-03,OKT-DN5-02,11781,12379,748.7,83.8,5.08
2026-08-03,OKT-DN5-03,16744,15906,792.2,87.2,-5.01
2026-08-03,OKT-DN5-04,32679,32515,938.9,82.6,-0.5
2026-08-03,OKT-DN5-05,14033,13412,776.5,82.8,-4.43
2026-08-03,OKT-DN5-06,27873,28552,684.1,83.3,2.44
2026-08-03,OKT-OK1-01,67364,67011,854.7,84.1,-0.52
2026-08-03,OKT-OK1-02,14040,14421,911.8,84.3,2.71
2026-08-03,OKT-OK1-03,7234,7565,887.9,81.3,4.57
2026-08-03,OKT-OK1-04,11600,11332,839.6,84.3,-2.31
2026-08-03,OKT-OK2-01,51712,50724,671.7,78.2,-1.91
2026-08-03,OKT-OK2-02,14918,14438,944.5,77.4,-3.22
2026-08-03,OKT-OK3-01,55819,58625,740.5,78.1,5.03
2026-08-03,OKT-OK3-02,15624,15531,710.8,82.1,-0.59
2026-08-03,OKT-OK3-03,12741,12384,872.2,76.9,-2.81
2026-08-03,OKT-OK4-01,28076,28625,842.1,82.2,1.96
2026-08-03,OKT-OK4-02,71764,69454,740.7,78.8,-3.22
2026-08-03,OKT-OK9-01,17539,18208,909.4,87.5,3.82
2026-08-03,OKT-OK9-02,11993,12315,841.3,83.0,2.69
2026-08-03,OKT-OK9-03,11446,11633,931.9,76.5,1.63
2026-08-03,OKT-OK9-04,9085,9600,929.6,79.5,5.67
2026-08-03,OKT-OK9-05,13188,13230,818.1,85.2,0.32
2026-08-03,OKT-OK9-06,59808,59343,813.5,77.3,-0.78
2026-08-03,OKT-OK9-07,16814,16919,690.7,82.6,0.62
2026-08-03,OKT-OK9-08,8723,8430,931.6,85.0,-3.36
2026-08-03,OKT-OK9-09,4700,4682,745.8,76.5,-0.39
2026-08-03,OKT-O12-01,5006,5020,662.1,84.2,0.28
2026-08-03,OKT-O12-02,15716,16538,938.0,85.8,5.23
2026-08-03,OKT-O12-03,67834,67735,749.6,82.0,-0.15
2026-08-03,OKT-O12-04,15045,14868,728.1,82.6,-1.17
2026-08-03,OKT-O11-01,18722,17955,745.0,78.8,-4.1
2026-08-03,OKT-O11-02,25681,24445,911.9,81.5,-4.81
2026-08-04,OKT-DN1-01,88683,89158,730.9,77.6,0.54
2026-08-04,OKT-DN1-02,9104,9132,681.0,81.6,0.3
2026-08-04,OKT-DN4-01,10600,10343,703.9,82.4,-2.43
2026-08-04,OKT-DN4-02,11977,11677,850.9,77.4,-2.5
2026-08-04,OKT-DN4-03,21762,22479,747.4,83.8,3.29
2026-08-04,OKT-DN4-04,15998,16158,873.2,88.0,1.0
2026-08-04,OKT-DN4-05,14762,14562,843.8,81.8,-1.36
2026-08-04,OKT-DN4-06,9160,8765,894.9,85.5,-4.31
2026-08-04,OKT-DN4-07,12540,13108,897.4,84.4,4.53
2026-08-04,OKT-DN4-08,19776,20761,947.5,80.9,4.98
2026-08-04,OKT-DN4-09,9382,9456,689.2,80.0,0.78
2026-08-04,OKT-DN5-01,57099,60257,798.9,79.9,5.53
2026-08-04,OKT-DN5-02,12347,12307,748.0,81.7,-0.32
2026-08-04,OKT-DN5-03,17548,17715,913.3,77.7,0.96
2026-08-04,OKT-DN5-04,34248,35014,703.4,83.8,2.23
2026-08-04,OKT-DN5-05,14707,14299,777.1,84.7,-2.78
2026-08-04,OKT-DN5-06,29211,30962,835.8,80.3,5.99
2026-08-04,OKT-OK1-01,69496,65637,915.0,77.6,-5.55
2026-08-04,OKT-OK1-02,14714,14364,845.5,85.7,-2.38
2026-08-04,OKT-OK1-03,7581,7435,878.3,83.2,-1.92
2026-08-04,OKT-OK1-04,12157,12133,894.2,83.6,-0.2
2026-08-04,OKT-OK2-01,53348,53449,822.3,81.0,0.19
2026-08-04,OKT-OK2-02,15635,15264,876.2,85.5,-2.37
2026-08-04,OKT-OK3-01,57585,54702,672.8,81.0,-5.01
2026-08-04,OKT-OK3-02,16374,16537,792.3,80.8,0.99
2026-08-04,OKT-OK3-03,13353,13310,723.7,87.9,-0.32
2026-08-04,OKT-OK4-01,29424,30743,863.5,80.0,4.48
2026-08-04,OKT-OK4-02,74034,72617,838.9,79.2,-1.91
2026-08-04,OKT-OK9-01,18381,18751,712.5,78.6,2.01
2026-08-04,OKT-OK9-02,12569,13319,763.5,83.4,5.97
2026-08-04,OKT-OK9-03,11996,12489,820.6,78.3,4.11
2026-08-04,OKT-OK9-04,9521,9829,693.5,76.8,3.24
2026-08-04,OKT-OK9-05,13821,14029,895.5,78.8,1.5
2026-08-04,OKT-OK9-06,61700,59137,823.8,85.2,-4.15
2026-08-04,OKT-OK9-07,17622,17744,832.3,84.6,0.7
2026-08-04,OKT-OK9-08,9142,9105,704.3,79.2,-0.41
2026-08-04,OKT-OK9-09,4926,4683,847.4,84.8,-4.93
2026-08-04,OKT-O12-01,5246,5378,692.8,78.0,2.5
2026-08-04,OKT-O12-02,16470,15831,817.9,81.9,-3.88
2026-08-04,OKT-O12-03,69981,70045,763.9,81.3,0.09
2026-08-04,OKT-O12-04,15767,16289,756.0,82.3,3.31
2026-08-04,OKT-O11-01,19621,19036,664.2,83.4,-2.98
2026-08-04,OKT-O11-02,26915,25926,746.6,79.0,-3.68
2026-08-05,OKT-DN1-01,86137,90094,871.6,88.0,4.59
2026-08-05,OKT-DN1-02,8815,9261,841.7,87.3,5.06
2026-08-05,OKT-DN4-01,10264,10295,820.3,86.3,0.31
2026-08-05,OKT-DN4-02,11597,12238,814.2,81.5,5.53
2026-08-05,OKT-DN4-03,21071,21702,805.2,77.1,2.99
2026-08-05,OKT-DN4-04,15490,14759,696.6,84.4,-4.72
2026-08-05,OKT-DN4-05,14294,13535,751.7,81.1,-5.31
2026-08-05,OKT-DN4-06,8869,8670,732.7,86.9,-2.25
2026-08-05,OKT-DN4-07,12142,12223,690.1,80.0,0.67
2026-08-05,OKT-DN4-08,19148,20047,919.7,87.9,4.69
2026-08-05,OKT-DN4-09,9085,8845,769.7,79.5,-2.63
2026-08-05,OKT-DN5-01,55460,54735,668.3,79.3,-1.31
2026-08-05,OKT-DN5-02,11955,12018,865.3,85.3,0.52
2026-08-05,OKT-DN5-03,16991,17941,932.8,79.2,5.59
2026-08-05,OKT-DN5-04,33161,34833,830.5,82.1,5.04
2026-08-05,OKT-DN5-05,14241,13444,665.4,85.5,-5.6
2026-08-05,OKT-DN5-06,28284,28079,749.0,83.3,-0.73
2026-08-05,OKT-OK1-01,67500,66145,892.5,83.1,-2.01
2026-08-05,OKT-OK1-02,14248,13980,770.0,87.6,-1.88
2026-08-05,OKT-OK1-03,7340,7426,802.2,80.3,1.16
2026-08-05,OKT-OK1-04,11771,11754,794.6,77.3,-0.15
2026-08-05,OKT-OK2-01,51816,51338,798.7,84.1,-0.92
2026-08-05,OKT-OK2-02,15138,15773,799.1,85.5,4.19
2026-08-05,OKT-OK3-01,55932,53649,872.9,84.2,-4.08
2026-08-05,OKT-OK3-02,15854,15282,839.6,77.0,-3.61
2026-08-05,OKT-OK3-03,12929,12406,745.2,81.3,-4.05
2026-08-05,OKT-OK4-01,28490,27818,713.2,86.9,-2.36
2026-08-05,OKT-OK4-02,71909,67792,848.9,78.4,-5.73
